user_id,tw_lag7_watched,tw_lag6_watched,tw_lag5_watched,tw_lag4_watched,tw_lag3_watched,tw_lag2_watched,tw_lag1_watched,average_completion,total_sessions,num_genre,num_weekday,num_timeday,most_genre_Children's,most_genre_Comedy,most_genre_Drama,most_genre_Entertainment,most_genre_Factual,most_genre_Learning,most_genre_Music,most_genre_News,most_genre_Religion & Ethics,most_genre_Sport,most_genre_Weather,most_weekday_weekday_0,most_weekday_weekday_1,most_weekday_weekday_2,most_weekday_weekday_3,most_weekday_weekday_4,most_weekday_weekday_5,most_weekday_weekday_6,most_timeday_Afternoon,most_timeday_Evening,most_timeday_Morning,most_timeday_Night
AIFMUD,89.81965000000001,44.67028333333333,286.16195,185.81121666666667,0.0,0.0,0.0,0.5719840333222106,32,4,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AIHLXW,0.0,1.66055,0.0,0.0,0.0,0.0,0.0,0.013979305555555554,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AIHMBN,0.5237333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03338480392156863,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AIMRES,2.0532666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06844222222222222,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
AIOWPO,0.0,0.18313333333333334,0.0,15.244116666666667,20.145683333333338,7.273883333333332,21.8685,0.14868944560548011,10,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
AIRHST,0.33875,23.86181666666667,15.61245,0.0,0.014133333333333331,0.10055,43.742200000000004,0.14470624493866252,15,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
AISVFV,0.0,12.983616666666665,0.0,3.251733333333333,0.0,2.9392,0.0,0.32678950682789915,10,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AIXAKY,17.06825,0.062483333333333335,0.0,0.0,0.0,0.0,0.0,0.16107672527411232,7,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AJACXM,29.32235,85.30624999999999,15.291566666666666,47.33435,146.47450000000003,161.18573333333333,123.21736666666668,0.37075337704094635,41,5,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AJBEKG,16.603566666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.41743507147379694,8,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AJCRLR,5.15875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AJCWFS,3.9966166666666663,1.4279,0.0,0.0,0.0,0.0,0.0,0.5125161943649141,4,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AJDLEC,1.5215833333333333,26.24433333333333,33.93948333333334,32.70681666666667,6.0011833333333335,1.9321166666666665,3.9583000000000004,0.1320906720744836,20,5,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AJDVPP,0.27021666666666666,0.0,0.0,0.0,6.693750000000001,0.0,0.0,0.11265123249299722,7,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AJGATM,303.2704666666667,254.92883333333333,173.97785,0.0,0.0,0.0,0.0,0.30853600929719555,68,8,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AJGCQA,10.068066666666667,0.0,0.0,10.178616666666667,0.0,0.0,0.0,0.3730456826434277,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
AJJEBR,0.0962,1.7164333333333335,0.04791666666666667,9.537816666666666,0.0,0.9643333333333335,0.0,0.12722162037037038,8,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
AJOMII,1.0008333333333332,0.0,0.0,29.00295,0.0,0.0,0.0,0.5552789146172826,12,3,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AJORXW,0.0,1.9179333333333333,0.0,0.7012833333333334,1.6531,0.0,0.0,0.48861791666666665,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AJSECG,0.0,167.34903333333332,0.0,0.0,0.0,0.0,0.0,0.43053030303030304,7,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AJXYRQ,0.0,0.0,0.0,74.08335,0.0,0.0,18.09475,0.5590477350169237,6,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AKARFT,0.34571666666666667,0.0,0.0,0.0,41.68701666666666,20.914716666666667,0.0,0.21071695171704283,18,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AKCUFG,0.2822,0.0,0.14298333333333332,0.0,0.0,0.0,0.0,0.007475539215686274,4,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
AKEWFO,0.0,6.2373,4.49575,0.0,0.9552,71.50810000000001,0.0,0.27953720286451395,10,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
AKEWHS,71.37248333333334,9.1787,57.91493333333333,0.0,63.959583333333335,108.02081666666666,0.0,0.3314927669272826,23,4,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AKIBLO,82.20776666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23936375,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AKNCJF,10.104716666666668,8.875399999999999,0.0,3.1653166666666666,0.0,0.15311666666666668,0.0,0.10550942592592591,5,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
AKPDSV,0.0,0.0,0.0,124.02794999999999,49.08493333333333,0.0,0.0,0.8435235423280424,5,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AKPQTN,0.0,0.08973333333333333,0.0,19.979,0.62705,0.0,0.0,0.46925370370370373,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
AKQLPQ,1286.662783333333,1208.9383666666668,648.8274333333335,711.5344333333333,593.2661166666667,300.12513333333334,315.1003666666666,0.4274623166797049,246,7,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AKTAJI,2217.2759166666665,868.5713166666665,414.5764833333334,269.02905,115.70005000000002,41.27893333333334,83.00281666666667,0.4187907957870264,278,10,7,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AKWHUY,0.04961666666666667,0.0,0.0,0.0,0.0,0.0,12.638983333333334,0.08466701234567903,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AKWHWS,128.13930000000002,17.878816666666665,61.83083333333334,0.0,0.0,153.67163333333335,86.21191666666667,0.3183397434426704,40,6,7,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AKZQAP,256.5482833333333,217.1790333333333,680.1536833333336,80.41291666666666,73.2345,9.2137,73.37830000000001,0.3533212922036981,107,5,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ALDOWW,7.789883333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.7789883333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
ALGQLX,28.521250000000002,0.05683333333333333,0.0,13.821816666666667,238.01010000000008,27.161266666666666,0.0,0.22033480567805538,62,4,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ALIDIF,0.0,5.437216666666667,0.0,0.0,0.0,42.2161,0.0,0.5642216931216931,7,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ALIMYK,336.5670999999999,0.0,0.0,125.75835,0.0,0.0,0.0,0.42724358654741024,25,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ALIZZS,0.0,369.44010000000003,184.35421666666664,153.82003333333333,285.74454999999995,0.0,0.0,0.3556654126318171,91,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ALMGKW,145.93800000000002,328.1897333333334,369.57293333333337,218.62224999999998,187.3995833333333,48.489033333333325,0.0,0.20497333579783594,129,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ALNQOC,15.5245,0.0,0.0,0.0,45.241049999999994,0.0,0.0,0.5544636111111111,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ALQBEJ,323.90036666666674,177.61093333333332,428.7662333333334,614.2728333333333,610.3336999999999,98.81711666666666,344.06851666666665,0.37009777212555034,122,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ALQLKQ,1.0012166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.009101969696969695,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALSLTG,6.341499999999998,86.30829999999999,0.20790000000000003,0.0,0.0,0.18954999999999997,8.346566666666668,0.12088821857338806,26,3,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ALTJQQ,0.0,6.47525,12.193299999999999,7.016249999999999,203.0353,62.31111666666666,13.001983333333332,0.5619727540372963,20,4,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ALUQCT,0.6670499999999999,0.0,0.0,0.9302666666666668,116.65516666666666,0.0,0.0,0.7732656160884551,6,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ALXWDF,1.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.12369795918367348,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AMBCMA,0.0,0.0,1.5059833333333332,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AMBIZD,0.0,30.16296666666667,1.3562833333333333,25.787033333333333,58.41353333333333,0.0,0.0,0.24941999476372925,14,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AMCYKK,0.0,0.3937,54.513833333333324,11.058266666666666,27.97953333333333,0.0,0.0,0.38102867473571034,16,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AMDVPD,0.0,0.0,0.0,3.8470333333333335,0.0,0.0,0.0,0.3847033333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
AMEVMT,0.0,1.0194833333333333,0.0,29.448650000000004,0.0,0.0,0.0,0.11439707279693487,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
AMLHZO,258.5007166666667,162.05124999999998,251.02880000000002,1.5054333333333334,125.80536666666666,510.5762166666666,412.84270000000004,0.39527559584080885,92,6,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AMMEYW,21.774833333333333,165.63764999999995,185.45159999999998,140.58603333333332,93.17796666666666,184.64553333333333,50.32435000000002,0.22197459793393562,142,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AMSNKD,6.0069,0.0,8.513833333333332,202.87171666666666,0.0,0.0,0.0,0.5267118902007178,9,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AMTSFB,5.0245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AMVAKF,27.37835,0.0,0.0,0.0,0.0,0.0,0.0,0.18438624999999997,8,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
AMWJLR,0.18096666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0016429001883239173,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AMWQLW,99.62725,0.0,0.0,0.0,0.0,0.0,0.0,0.2662373148148149,16,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AMZJVT,1.3666,0.09006666666666667,0.0,0.0,0.0,0.0,0.0,0.5137857142857143,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ANAKWZ,3.628416666666667,7.13195,0.0,4.016783333333334,0.0,9.536816666666667,30.376983333333328,0.14520978393809675,23,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ANBXQD,0.05176666666666667,0.0,10.156233333333333,0.5725166666666667,0.14271666666666666,13.597933333333334,56.16858333333334,0.10853692592592593,17,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ANCOMW,0.0,122.81290000000001,0.0,16.62445,0.0,0.0,4.693883333333333,0.25897024835661486,10,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANECYQ,52.941199999999995,0.0,0.0,0.0,0.0,49.56273333333333,0.0,0.4917207716049383,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ANFIDD,46.767999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.11378252174692852,7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ANFQVE,0.0,0.0,0.4424666666666667,13.733383333333334,0.0,1.3298499999999998,0.24336666666666668,0.017818846310698393,16,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ANHBQP,0.0,0.0,19.576150000000002,0.0,0.0,0.0,1.4157499999999998,0.094617559015059,6,4,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ANIJXK,13.9674,239.19788333333332,57.35355,165.18905,167.85775,136.55444999999997,180.94615,0.6428118279216949,28,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ANJRBD,0.0,0.0,1.1474166666666668,0.0,0.0,3.9942499999999996,0.0,0.13912531162196679,5,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ANMUIA,0.0,50.95973333333333,0.0,7.982566666666666,0.0,0.0,0.0,0.07888496212121214,22,3,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ANNDOF,3.343583333333333,0.0,0.0,0.0,0.33936666666666665,0.0,0.0,0.3485063997821351,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ANRSFF,1.7267333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ANTFAA,0.0,33.444116666666666,0.0,0.0,0.0,0.0,0.0,0.6013055333333333,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ANTIVE,0.04036666666666667,0.4211166666666666,30.50255,0.4104833333333333,0.0,1.14485,0.21603333333333333,0.0668854527562257,17,5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ANVRIX,333.51535,348.4756,308.59984999999995,390.0066666666666,522.2813833333332,400.27858333333336,347.08896666666664,0.3652811321760021,165,4,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ANXRDM,143.90711666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23273106618725892,10,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AOATTQ,1.9641333333333335,0.0,11.939183333333334,0.0,0.0,0.0,0.0,0.0645557376283847,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
AODZSJ,3.7760666666666665,0.0,28.20185,0.0,2.5751166666666667,9.912149999999999,0.0,0.35125836138691885,10,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AOFTKK,213.01275,0.0,0.0,58.95646666666667,63.43119999999999,118.03031666666666,0.0,0.8153276678464177,14,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AOJMYL,14.235466666666664,0.0,16.15498333333333,0.0,2.4255,0.0,7.043033333333335,0.1580654737626024,12,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
AOQLNS,86.64839999999998,0.0,1.454683333333333,1.1962,4.031633333333334,14.37465,23.002133333333333,0.4483549075610726,37,7,7,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
AORFHJ,0.0,81.39298333333335,3.7946166666666667,0.0,1.9905666666666666,0.0,0.0,0.16612550711743912,12,6,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AOVWGR,0.1211,0.0,44.08241666666666,0.0,0.0,0.0,0.0,0.29395785185185186,5,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AOXUPQ,8.58765,0.0,0.0,57.95435,0.0,0.0,0.0,0.5088193323293173,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AOZYJT,13.570116666666667,0.0,0.12406666666666667,0.0,0.0,0.0,0.0,0.0976592086834734,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
APAXVP,65.93986666666667,65.68358333333333,34.809866666666665,91.08111666666667,74.58239999999999,172.46918333333332,238.16385,0.16879393819777602,87,7,7,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
APBGGO,0.057783333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.10506060606060603,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
APBKUV,4.000733333333334,4.119566666666667,0.0,0.0,1.826733333333333,0.0,1.6498833333333334,0.957650519031142,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
APCWDD,91.76866666666668,0.0,0.0,81.49525,86.47031666666666,0.6984666666666667,2.9007166666666664,0.3813666598248495,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
APFRAQ,0.0,0.9187166666666667,0.0,0.0,0.0,0.0,0.0,0.008561575889615106,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
APGXOS,68.96343333333333,43.58885000000001,0.0,0.0,0.0,0.0,0.0,0.1185216473765432,24,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
APIKCJ,29.62141666666667,184.6871,3.1452833333333334,380.9886333333334,338.1875,3.2986500000000003,0.0,0.43177935045693133,60,5,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
APIXPF,0.09726666666666668,0.0,0.0,0.0,26.1364,0.02185,0.0,0.13192002836879432,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
APJASB,0.7138333333333333,176.55535,128.15781666666666,0.13903333333333334,0.0,73.58748333333332,0.0,0.5264455996168581,16,4,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
APNVCT,246.8920666666667,77.59238333333333,59.021033333333335,116.19680000000004,329.92960000000005,187.94218333333336,305.3806,0.27091115160451057,148,5,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
APRHYD,237.6101833333333,0.0,0.0,0.0,0.0,0.0,29.275199999999998,0.26584881057706056,10,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
APWVSB,0.0,0.0,1.2878666666666667,56.9098,0.0,0.0,10.664566666666667,0.2018452331208019,9,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
APXJNZ,0.0,0.6156166666666666,0.0,0.0,0.0,0.0,0.0,0.02696930555555556,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
APZAUE,1.3208333333333333,0.0,11.811866666666669,32.02626666666667,28.609683333333336,0.0,0.14578333333333332,0.1833586969143187,18,5,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AQDDID,0.0,58.1619,76.20543333333333,24.141233333333332,107.70171666666667,0.0,0.0,0.24167635946729582,22,2,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AQDGZG,16.043566666666667,0.0,0.0,0.0,0.0,15.597516666666667,0.0,0.30700212962962964,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AQDJYG,1.5043333333333333,0.0,0.0,0.0,0.0,0.0,5.764533333333334,0.17551267724867722,7,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
AQGORJ,106.52043333333333,67.91830000000002,60.46533333333334,109.61540000000001,92.06935000000001,0.69285,150.56275000000002,0.33352175973383413,57,4,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AQHAOT,2.7817333333333334,0.8049333333333333,11.432533333333332,0.33598333333333336,13.180283333333332,0.0,0.0,0.1785839562289562,9,3,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AQHWEA,59.223533333333336,0.0,0.0,0.0,58.97143333333333,0.0,0.0,0.3407909813148981,6,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AQMFKJ,0.0,0.0,0.0,5.861133333333332,0.0,0.0,0.0,0.92301312335958,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AQPIAU,127.58028333333334,81.10415,29.96825,0.0,0.0,0.0,0.0,0.3065921976687084,9,6,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
AQTZNZ,15.0018,0.0,0.0,0.0,2.882816666666667,0.0,0.0,0.09409603988603991,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AQVGCP,13.29865,0.0,0.0,0.0,0.0,0.0,0.0,0.2216441666666667,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
AQZKKO,0.015383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.096491228070174e-05,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ARARSZ,37.17948333333333,0.0,59.303399999999996,0.5594166666666667,0.0,0.0,57.05681666666666,0.35795044081746524,10,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ARDMEN,0.0,348.4407333333333,148.26281666666668,0.0,79.84338333333334,199.99341666666666,193.39806666666667,0.33912706624599975,56,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AREMXE,21.57053333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1105963120727218,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ARHWDN,0.0,62.848666666666674,144.49378333333334,65.84326666666666,91.14051666666668,147.14648333333332,61.30071666666666,0.2015252881866832,70,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ARLJVQ,90.12825,0.0,0.0,14.096266666666667,0.0,0.0,0.0,0.33492763010540183,6,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ARNWSH,1.2119166666666668,0.0,27.981233333333336,15.182150000000004,0.0,76.41298333333334,0.0,0.150366187587795,14,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AROSQP,0.0,30.8555,0.0,0.0,0.0,0.0,0.0,0.3428388888888889,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ARPOAE,0.0,47.44603333333333,0.0,0.0,15.940716666666667,35.49455,0.4707,0.2887217541470779,6,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ARQCDS,132.57425,0.0,0.0,141.2911,0.0,0.0,215.78418333333335,0.35628189900862345,25,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ARQRIH,116.80086666666665,0.0,0.0,0.14005,0.0,0.0,0.0,0.23779655583613915,6,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ARQXNI,0.0,2.213583333333333,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ARROCU,0.0,9.454466666666667,123.23563333333334,24.3234,200.49739999999997,15.1918,0.0,0.29928721468470804,15,6,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ARUCUC,155.40543333333332,0.0,0.0,31.56866666666666,87.73766666666667,0.0,37.072700000000005,0.3479056318978799,17,4,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ARVENZ,0.0,5.648116666666668,14.260766666666665,0.0,0.0,0.0,0.0,1.0,3,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ARWKDR,1.5227333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ARYAJD,0.0,3.702383333333333,0.0,0.0,1.2052999999999998,0.0,0.0,0.35648107344632773,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ARYEOL,94.33353333333332,0.0,0.0,0.20036666666666667,0.0,0.0,0.0,0.4916658896151053,6,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
